"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.807712354E1,-1.147845252E-1,4.401541284E0,-2.991324431E-1,4.413187213E0
1.808715154E1,-3.243362814E-1,4.127576134E0,-2.891682029E-1,4.150385165E0
1.809717854E1,3.452549923E-2,3.940936226E0,-2.219942200E-1,3.947334770E0
1.810720654E1,1.156245417E-1,3.642272145E0,-3.558749932E-1,3.661442670E0
1.811723354E1,-1.083220363E-1,3.333843214E0,-1.850123352E-1,3.340729532E0
1.812726054E1,-3.715430095E-1,3.108410539E0,-1.199649847E-1,3.132834481E0
1.813728854E1,-2.458206736E-1,2.705818924E0,-2.526084870E-1,2.728680065E0
1.814731554E1,2.212389608E-1,2.464406393E0,-1.346958750E-1,2.477980736E0
1.815734354E1,8.558708422E-2,2.067791656E0,-4.448444724E-2,2.070040180E0
1.816737054E1,-5.917156757E-1,1.829601964E0,-7.225755215E-2,1.924264000E0
1.817739754E1,-1.021256413E-1,1.619225284E0,-2.452415800E-1,1.640872817E0
1.818742554E1,4.856876757E-1,1.241039070E0,-1.984007049E-1,1.347380173E0
1.819745254E1,-3.145857524E-2,9.075642485E-1,-5.332777619E-2,9.096737651E-1
1.820748054E1,-1.369975219E-1,5.823935329E-1,-4.537503666E-1,7.508927642E-1
1.821750754E1,-1.994479229E-1,2.319684005E-1,1.402513146E-2,3.062442115E-1
1.822753454E1,3.430983748E-2,8.905309439E-4,1.417072713E-2,3.713175865E-2
1.823756254E1,3.522333838E-1,-3.616711919E-1,-2.431599712E-1,5.603580814E-1
1.824758954E1,-3.345372242E-1,-8.200402741E-1,1.759965134E-1,9.029706409E-1
1.825761754E1,-2.892239524E-1,-1.107613649E0,5.902764201E-2,1.146273420E0
1.826764454E1,2.081090746E-1,-1.432318305E0,-1.149743861E-1,1.451917430E0
1.827767254E1,2.766852015E-1,-1.863583642E0,1.955735761E-1,1.894135084E0
1.828769954E1,-7.074059254E-2,-2.237956887E0,2.522330958E-1,2.253236959E0
1.829772654E1,2.610470927E-2,-2.569873206E0,-2.984594285E-1,2.587278064E0
1.830775454E1,-2.287389467E-1,-2.981781190E0,3.535109639E-1,3.011363574E0
1.831778154E1,7.479744558E-3,-3.160116882E0,4.844067335E-2,3.160496979E0
1.832780954E1,5.932828391E-1,-3.341623811E0,-2.006787801E-1,3.399809730E0
1.833783654E1,4.458389742E-1,-3.533611875E0,2.321297836E-1,3.569183311E0
1.834786354E1,-3.250489108E-1,-3.854591562E0,1.842136055E-1,3.872656396E0
1.835789154E1,-2.207189788E-1,-4.086817532E0,-1.396899819E-3,4.092773676E0
1.836791854E1,2.531127363E-1,-4.223091571E0,1.974534559E-1,4.235275238E0
1.837794654E1,4.983196715E-1,-4.383162608E0,1.774249882E-1,4.414965070E0
1.838797354E1,-3.801141506E-2,-4.617003872E0,1.096271074E-1,4.618461618E0
1.839800054E1,-3.602525112E-1,-4.801213969E0,3.491781771E-1,4.827355678E0
1.840802854E1,4.270732857E-1,-4.832247189E0,2.660190761E-2,4.851155754E0
1.841805554E1,4.353757472E-1,-4.988150330E0,1.330270797E-1,5.008881308E0
1.842808354E1,-1.912843145E-1,-5.187388356E0,3.180516940E-1,5.200648472E0
1.843811054E1,3.328573192E-2,-5.129424323E0,1.609656608E-1,5.132057265E0
1.844813754E1,3.131242454E-1,-5.044215188E0,1.790066600E-1,5.057093735E0
1.845816554E1,1.044640616E-1,-4.933803384E0,2.284793669E-1,4.940195482E0
1.846819254E1,7.615923013E-2,-4.782721857E0,2.083327854E-1,4.787862899E0
1.847822054E1,4.801110857E-2,-4.665870222E0,1.410564762E-1,4.668248807E0
1.848824754E1,2.135371545E-1,-4.624543856E0,1.434976888E-1,4.631694677E0
1.849827554E1,3.496127349E-1,-4.499974189E0,1.664456713E-1,4.516602808E0
1.850830254E1,1.158890916E-1,-4.392918687E0,1.193311465E-1,4.396066969E0
1.851832954E1,-8.848330149E-2,-4.280947139E0,1.175828290E-1,4.283475624E0
1.852835754E1,-1.881028810E-1,-4.122678798E0,2.261358029E-1,4.133158667E0
1.853838454E1,2.583676290E-2,-3.892273943E0,1.071987587E-1,3.893835585E0
1.854841254E1,2.776903378E-1,-3.607126871E0,1.179020870E-1,3.619720581E0
1.855843954E1,4.176720958E-1,-3.431930549E0,2.891038835E-2,3.457373726E0
1.856846654E1,1.017691713E-1,-3.269141726E0,8.784915268E-2,3.271904959E0
1.857849454E1,-5.549600050E-1,-3.112534872E0,1.266834354E-1,3.164159072E0
1.858852154E1,-1.082632443E-1,-2.729185275E0,-5.189462364E-2,2.731824710E0
1.859854954E1,9.240187519E-1,-2.170846492E0,6.456320107E-2,2.360202016E0
1.860857654E1,5.715628450E-1,-2.036612986E0,-1.936948657E-1,2.124145532E0
1.861860354E1,-6.056188196E-1,-1.951730126E0,3.968633902E-1,2.081712081E0
1.862863154E1,-2.484047592E-1,-1.437913067E0,-3.936696410E-2,1.459742673E0
1.863865854E1,-7.755882058E-2,-1.135359126E0,-1.437128663E-2,1.138095887E0
1.864868654E1,2.730776704E-1,-8.520793614E-1,2.026060224E-3,8.947707847E-1
1.865871354E1,6.880700969E-2,-3.295105922E-1,1.269524074E-1,3.597617944E-1
1.866874154E1,-5.071664357E-1,-1.087837927E-1,-1.409664291E-1,5.375158055E-1
1.867876854E1,-3.544367609E-1,8.944986451E-2,-2.571576208E-1,4.469415372E-1
1.868879554E1,3.010525591E-1,7.267479484E-1,1.608171415E-1,8.029055840E-1
1.869882354E1,8.513008046E-1,1.016854191E0,-6.136237675E-1,1.461245918E0
1.870885054E1,-2.657937025E-1,1.111961273E0,1.862338185E-2,1.143438234E0
1.871887854E1,-5.161655930E-1,1.539184211E0,2.224690139E-2,1.623579342E0
1.872890554E1,1.309700932E-3,1.802585196E0,-6.148575300E-1,1.904564225E0
1.873893254E1,5.180425675E-2,2.107271032E0,1.209601808E-1,2.111375440E0
1.874896054E1,1.841122660E-1,2.514272033E0,3.272686601E-3,2.521006127E0
1.875898754E1,-3.034466284E-1,2.732057719E0,-3.398448515E-1,2.769785869E0
1.876901554E1,-5.531246371E-1,3.064263183E0,-1.063246000E-1,3.115599564E0
1.877904254E1,-2.483816262E-1,3.465369313E0,-1.099206376E-1,3.475997764E0
1.878906954E1,2.332058723E-2,3.689431401E0,-5.085685980E-1,3.724391216E0
1.879909754E1,7.837026794E-2,3.789674605E0,-2.045543146E-1,3.796000260E0
1.880912454E1,-1.796358935E-1,3.983464195E0,-2.260884404E-1,3.993916878E0
1.881915254E1,-2.988323347E-1,4.069335819E0,-4.525885248E-1,4.105317424E0
1.882917954E1,-7.738462837E-2,4.350562626E0,-2.290763676E-1,4.357276618E0
1.883920654E1,2.549463135E-1,4.481437638E0,-2.913410282E-1,4.498128558E0
1.884923454E1,-8.258068347E-2,4.518523311E0,-2.530201310E-1,4.526355230E0
1.885926154E1,-4.335643894E-1,4.609978150E0,-2.938611782E-1,4.639636948E0
1.886928954E1,-9.747582581E-2,4.668838269E0,-4.975910354E-1,4.696291000E0
1.887931654E1,5.812236284E-3,4.760289891E0,-1.938083017E-1,4.764237115E0
1.888934454E1,-1.194285848E-1,4.739322945E0,-3.423848820E-1,4.753174999E0
1.889937154E1,-1.804027010E-1,4.743483824E0,-2.905189097E-1,4.755794903E0
1.890939854E1,-2.003345801E-1,4.654896753E0,-3.153035027E-1,4.669862313E0
1.891942654E1,-3.890208488E-1,4.600622312E0,-2.023674560E-1,4.621473300E0
1.892945354E1,-2.467109488E-1,4.533623746E0,-3.401682025E-1,4.553056662E0
1.893948154E1,-3.111534596E-2,4.443583057E0,-2.282647741E-1,4.449550916E0
1.894950854E1,-4.584540496E-2,4.381527434E0,-3.236474794E-1,4.393703694E0
1.895953554E1,-1.219406766E-1,4.223235997E0,-4.283260882E-1,4.246652217E0
1.896956354E1,-2.367415192E-1,4.077052975E0,-2.378197092E-1,4.090839244E0
1.897959054E1,-2.995871417E-2,3.869639372E0,-3.320534366E-1,3.883975525E0
1.898961854E1,2.360966444E-1,3.649614786E0,-2.389096302E-1,3.665038543E0
1.899964554E1,1.693567213E-2,3.413275300E0,-2.668394405E-1,3.423731645E0
1.900967254E1,-5.712034239E-1,3.142114182E0,-2.130152357E-1,3.200707793E0
1.901970054E1,-4.471253251E-1,2.856818298E0,-2.179637343E-1,2.899799999E0
1.902972754E1,4.521129635E-1,2.618319727E0,-2.118650883E-1,2.665500167E0
1.903975554E1,2.028010087E-1,2.275411665E0,-1.104515648E-1,2.287099920E0
1.904978254E1,-8.399334519E-1,1.906919843E0,-5.764594495E-2,2.084503429E0
1.905981054E1,1.606375406E-1,1.766559331E0,-2.531563711E-1,1.791821542E0
1.906983754E1,2.154278882E-1,1.491134278E0,-1.231300825E-1,1.511638722E0
1.907986454E1,-6.526833416E-2,1.133468575E0,2.945184052E-2,1.135728126E0
1.908989254E1,-1.206292101E-1,9.131897816E-1,-1.564369923E-1,9.343123226E-1
1.909991954E1,-1.336218512E-2,6.441729842E-1,-3.974510354E-1,7.570367938E-1
1.910994754E1,-2.125848989E-1,2.175335985E-1,1.317658353E-1,3.314746461E-1
1.911997454E1,1.994946275E-1,-6.458980590E-4,-1.024783015E-1,2.242773414E-1
1.913000154E1,6.843926185E-1,-2.581202187E-1,-1.848012507E-1,7.544340964E-1
1.914002954E1,-2.169894968E-1,-7.178294827E-1,1.472340596E-1,7.642260636E-1
1.915005654E1,-8.055344284E-1,-1.151624326E0,4.565564454E-2,1.406132547E0
1.916008454E1,-1.746242084E-1,-1.326157135E0,-9.017634451E-2,1.340640941E0
1.917011154E1,3.765585319E-1,-1.641694672E0,1.046452796E-1,1.687574697E0
1.918013892E1,4.226118601E-1,-1.948926824E0,1.788230574E-1,2.002222325E0
1.919016692E1,-2.270138902E-1,-2.282538398E0,-1.010182518E-1,2.296022981E0
1.920019392E1,-2.934638050E-1,-2.647716311E0,-9.498217106E-3,2.663946862E0
1.921022192E1,1.329636191E-1,-2.818144229E0,1.904022986E-1,2.827696811E0
1.922024892E1,4.343217866E-1,-2.897722787E0,-8.700072169E-2,2.931382249E0
1.923027592E1,2.981246755E-1,-3.216086138E0,1.764806628E-2,3.229922572E0
1.924030392E1,6.534930896E-2,-3.520775482E0,2.932355261E-1,3.533570093E0
1.925033092E1,-1.036411117E-1,-3.722575174E0,-1.968757510E-3,3.724018163E0
1.926035892E1,-5.617776392E-2,-3.887637394E0,1.172951460E-1,3.889812155E0
1.927038592E1,2.367655841E-1,-3.995568516E0,2.051454681E-1,4.007831131E0
1.928041392E1,2.658654588E-1,-4.180481741E0,1.193679839E-1,4.190627727E0
1.929044092E1,4.958002159E-2,-4.416759832E0,1.187996346E-1,4.418635417E0
1.930046792E1,-1.686312509E-1,-4.518994889E0,3.131219065E-1,4.532967752E0
1.931049592E1,2.265396627E-1,-4.552617841E0,2.481792212E-2,4.558318259E0
1.932052292E1,1.860584203E-1,-4.605612326E0,1.259390849E-1,4.611089165E0
1.933055092E1,1.594643151E-1,-4.682092737E0,2.287138402E-1,4.690387115E0
1.934057792E1,5.830434600E-2,-4.715116057E0,1.623298162E-1,4.718269789E0
1.935060492E1,-9.192402245E-2,-4.650646704E0,1.468364489E-1,4.653872122E0
1.936063292E1,1.324818817E-1,-4.526778410E0,1.695242304E-1,4.531888424E0
1.937065992E1,3.930455604E-1,-4.389391354E0,1.335147375E-1,4.408975783E0
1.938068792E1,1.724982704E-1,-4.363486435E0,1.597564566E-1,4.369815974E0
1.939071492E1,-1.559627648E-1,-4.326955078E0,1.794212276E-1,4.333480888E0
1.940074192E1,6.188282828E-2,-4.149032784E0,1.718713027E-1,4.153052163E0
1.941076992E1,2.270579819E-1,-4.032733127E0,4.816176116E-2,4.039407302E0
1.942079692E1,2.003924858E-1,-3.905029352E0,2.060061783E-1,3.915590624E0
1.943082492E1,-9.449901746E-2,-3.596889273E0,2.446790779E-1,3.606440123E0
1.944085192E1,4.126433076E-2,-3.370519289E0,-8.059685111E-2,3.371735292E0
1.945087992E1,1.315159308E-1,-3.282554947E0,1.037307751E-1,3.286825747E0
1.946090692E1,5.412481107E-2,-3.100044635E0,2.223473918E-1,3.108479467E0
1.947093392E1,9.826377238E-4,-2.850749765E0,-9.507572651E-4,2.850750093E0
1.948096192E1,4.704358350E-1,-2.475624568E0,-8.237440467E-2,2.521271985E0
1.949098892E1,3.935328162E-1,-2.304938935E0,6.569989979E-2,2.339215263E0
1.950101692E1,-2.059875768E-1,-2.177416424E0,-4.894938111E-2,2.187685811E0
1.951104392E1,-3.751753365E-1,-1.750981618E0,1.463160467E-1,1.796691833E0
1.952107092E1,-7.905015294E-2,-1.268464412E0,2.739303589E-2,1.271220386E0
1.953109892E1,6.078467184E-1,-1.047762719E0,-2.867562264E-1,1.244794554E0
1.954112592E1,2.120664633E-3,-9.525049248E-1,2.306568700E-1,9.800371016E-1
1.955115392E1,-3.713085727E-1,-4.947584614E-1,8.574181616E-2,6.245059250E-1
1.956118092E1,-3.953325891E-1,-2.011279193E-1,-1.389286745E-1,4.648026168E-1
1.957120792E1,-1.245514767E-1,-4.393173918E-2,-7.323052883E-2,1.510158217E-1
1.958123592E1,3.903006581E-1,4.481251624E-1,3.318002522E-2,5.951904560E-1
1.959126292E1,6.159736904E-1,7.979288819E-1,-2.173503613E-1,1.031191189E0
1.960129092E1,-3.042603050E-1,8.858990720E-1,-2.198687571E-1,9.621505960E-1
1.961131792E1,-5.625373022E-1,1.205652160E0,-1.329668534E-1,1.337058537E0
1.962134592E1,1.107625727E-1,1.664499544E0,-1.762128603E-1,1.677461788E0
1.963137292E1,4.796371963E-1,1.934364480E0,-3.742814434E-1,2.027783120E0
1.964139992E1,-3.990846378E-1,2.052795886E0,1.306098408E-1,2.095303899E0
1.965142792E1,-4.711138196E-1,2.477097482E0,-2.091964191E-1,2.530162704E0
1.966145492E1,-2.871384151E-1,2.754974419E0,-3.893006015E-1,2.797121284E0
1.967148292E1,-8.969874919E-3,2.974620690E0,-2.577920437E-1,2.985783891E0
1.968150992E1,-9.210884015E-2,3.176989315E0,1.149036348E-2,3.178345037E0
1.969153692E1,-7.373815394E-2,3.457493699E0,-3.109373868E-1,3.472230126E0
1.970156492E1,-7.377275758E-2,3.552816762E0,-4.134788382E-1,3.577557004E0
1.971159192E1,-1.350107933E-1,3.724006864E0,-1.129243523E-1,3.728164019E0
1.972161992E1,-9.552881263E-2,3.918615650E0,-2.714528936E-1,3.929167983E0
1.973164692E1,8.094633188E-2,4.185930761E0,-2.841664946E-1,4.196345940E0
1.974167392E1,4.360630509E-2,4.220588670E0,-2.227987969E-1,4.226690140E0
1.975170192E1,-2.860744411E-1,4.253125502E0,-3.663532037E-1,4.278449461E0
1.976172892E1,-2.664076419E-1,4.356109880E0,-3.255969411E-1,4.376377462E0
1.977175692E1,-3.400682151E-2,4.405085866E0,-2.376589108E-1,4.411623251E0
1.978178392E1,-2.627555304E-2,4.402777385E0,-3.396945781E-1,4.415940615E0
1.979181192E1,-2.143685737E-1,4.400687883E0,-3.219669896E-1,4.417654408E0
1.980183892E1,-2.080774265E-1,4.325816625E0,-3.374767292E-1,4.343947080E0
1.981186592E1,-2.202611053E-1,4.255249795E0,-2.200441736E-1,4.266624569E0
1.982189392E1,-8.109886198E-2,4.207795255E0,-3.491600507E-1,4.223035718E0
1.983192092E1,-4.433811153E-2,4.136087633E0,-2.327700537E-1,4.142869619E0
1.984194892E1,-8.125148345E-2,3.969972622E0,-3.600756329E-1,3.987096548E0
1.985197592E1,-2.657589664E-1,3.882331923E0,-1.908501953E-1,3.896094555E0
1.986200292E1,-1.806993376E-1,3.809946024E0,-3.175330460E-1,3.827423179E0
1.987203092E1,7.912289595E-2,3.649408087E0,-2.717920321E-1,3.660370299E0
1.988205792E1,1.660578913E-1,3.473380876E0,-1.635021830E-1,3.481189868E0
1.989208592E1,-2.669240241E-1,3.318497781E0,-1.979995859E-1,3.335098169E0
1.990211292E1,-4.049907641E-1,2.999446798E0,-3.399501014E-1,3.045696092E0
1.991213992E1,-3.103591702E-1,2.685909739E0,-8.729425192E-2,2.705190239E0
1.992216792E1,5.961587647E-2,2.536111968E0,-1.906122136E-1,2.543963636E0
1.993219492E1,1.500959153E-1,2.281863483E0,-3.218091148E-1,2.309326925E0
1.994222292E1,-3.412130634E-1,1.970963080E0,7.765102386E-3,2.000295507E0
1.995224992E1,-2.982144119E-1,1.738222262E0,-1.130161536E-1,1.767235445E0
1.996227792E1,1.349562589E-1,1.508508256E0,-2.570237195E-1,1.536187339E0
1.997230492E1,2.160908346E-1,1.229422992E0,3.002837598E-2,1.248630387E0
1.998233192E1,-3.081536005E-1,1.004213972E0,-5.629289925E-2,1.051937847E0
1.999235992E1,1.368388065E-1,6.713396598E-1,-5.012028605E-1,8.488969932E-1
2.000238692E1,-5.172747093E-2,3.015013329E-1,7.705811620E-2,3.154627367E-1
2.001241492E1,-2.234073276E-1,9.751573306E-2,-6.180506945E-4,2.437632749E-1
2.002244192E1,1.227407858E-1,-1.705503436E-1,-1.826243323E-1,2.783960613E-1
2.003246892E1,4.861898054E-1,-4.582593738E-1,-8.489455462E-2,6.734903607E-1
2.004249692E1,-1.786122470E-1,-8.436582745E-1,1.740739489E-1,8.797518733E-1
2.005252392E1,-4.057031377E-1,-1.184847693E0,6.310899854E-3,1.252397269E0
2.006255192E1,-1.131285023E-1,-1.455784936E0,-1.295626044E-2,1.460231386E0
2.007257892E1,2.311812008E-1,-1.742879716E0,7.255809903E-2,1.759641761E0
2.008260592E1,2.209455767E-1,-1.976773750E0,1.070677811E-1,1.991962580E0
2.009263392E1,1.489558819E-1,-2.222052460E0,-7.157693624E-2,2.228189455E0
2.010266092E1,7.924237101E-2,-2.519650009E0,1.735687494E-2,2.520955530E0
2.011268892E1,-7.633905028E-2,-2.721969226E0,2.333629614E-1,2.733020744E0
2.012271592E1,-5.227321715E-2,-2.924379074E0,-5.674021125E-2,2.925396539E0
2.013274392E1,1.640916737E-1,-3.161687737E0,-8.896421671E-2,3.167192772E0
2.014277092E1,2.078803571E-1,-3.361531534E0,2.599865037E-1,3.377972984E0
2.015279792E1,1.376021696E-1,-3.525935065E0,8.413909435E-2,3.529622052E0
2.016282592E1,-1.287783192E-1,-3.734017882E0,5.731967032E-2,3.736677528E0
2.017285292E1,1.775223580E-2,-3.890393187E0,1.265793550E-1,3.892492340E0
2.018288104E1,1.656038915E-1,-4.032917899E0,1.582712638E-1,4.039418426E0
2.019290804E1,1.578070497E-1,-4.122343168E0,1.305648172E-1,4.127428186E0
2.020293504E1,1.066821755E-1,-4.253872484E0,1.601575756E-1,4.258222944E0
2.021296304E1,8.385171284E-2,-4.360647319E0,1.403325909E-1,4.363710507E0
2.022299004E1,8.302497136E-2,-4.375603912E0,2.073317420E-1,4.381299943E0
2.023301804E1,1.674778693E-1,-4.376366974E0,1.360033125E-1,4.381681598E0
2.024304504E1,5.100118736E-2,-4.331901530E0,1.776886976E-1,4.335844238E0
2.025307304E1,-6.458488145E-2,-4.200133356E0,1.695259845E-1,4.204049295E0
2.026310004E1,1.733808528E-1,-4.094527086E0,1.294778198E-1,4.100241150E0
2.027312704E1,2.245902010E-1,-3.999431187E0,1.090330303E-1,4.007215839E0
2.028315504E1,2.650332264E-2,-3.963735105E0,1.688196409E-1,3.967417104E0
2.029318204E1,-1.005442801E-1,-3.879601565E0,1.482362723E-1,3.883734215E0
2.030321004E1,1.396158868E-1,-3.772290832E0,3.783323944E-2,3.775063188E0
2.031323704E1,2.640645529E-1,-3.632309659E0,1.567936724E-1,3.645269236E0
2.032326404E1,2.315790307E-1,-3.466389652E0,6.934739292E-2,3.474808647E0
2.033329204E1,9.781432478E-2,-3.279430779E0,-1.648335940E-1,3.285027244E0
2.034331904E1,-3.572171485E-1,-3.157402312E0,9.094057560E-2,3.178846275E0
2.035334704E1,-2.980138524E-1,-2.993630573E0,3.534940070E-1,3.029124341E0
2.036337404E1,2.903679602E-1,-2.730510254E0,1.376522273E-1,2.749354094E0
2.037340104E1,1.316312909E0,-2.270391684E0,-2.589655799E-1,2.637123669E0
2.038342904E1,-1.145931842E-2,-2.263185576E0,2.606180030E-1,2.278170760E0
2.039345604E1,-6.598235685E-1,-2.166354515E0,-9.905709565E-2,2.266775537E0
2.040348404E1,-4.410069448E-1,-1.783651766E0,1.038173139E-1,1.840293124E0
2.041351104E1,-1.504828640E-1,-1.368896188E0,1.748709244E-1,1.388200888E0
2.042353804E1,1.144862825E0,-9.115820897E-1,-2.131222397E-1,1.478889408E0
2.043356604E1,2.949374313E-1,-8.692213511E-1,1.716368294E-1,9.338056794E-1
2.044359304E1,-5.054130750E-1,-6.709761822E-1,1.782968080E-1,8.587439463E-1
2.045362104E1,-6.197909720E-1,-2.879169718E-1,-7.811821640E-2,6.878513556E-1
2.046364804E1,-5.261139726E-1,-9.021117199E-2,-2.064961749E-1,5.723413649E-1
2.047367604E1,2.801372697E-1,2.792175940E-1,-1.500103176E-2,3.958085214E-1
2.048370304E1,1.092415639E0,7.693180172E-1,-2.346125114E-1,1.356563736E0
2.049373004E1,6.361282296E-2,7.742622035E-1,-1.306560338E-1,7.877814101E-1
2.050375804E1,-7.244755011E-1,9.362991473E-1,-1.413079065E-1,1.192262039E0
2.051378504E1,-4.157644783E-1,1.275322757E0,-3.029804957E-1,1.375174686E0
2.052381304E1,2.121363991E-1,1.661953228E0,-3.676612258E-2,1.675840724E0
2.053384004E1,2.686052265E-1,1.941443119E0,-2.019400245E-1,1.970312139E0
2.054386704E1,-2.961009176E-1,2.182008242E0,-1.259724140E-1,2.205607574E0
2.055389504E1,-1.809549888E-1,2.520858044E0,-1.223851472E-1,2.530305932E0
2.056392204E1,-7.453030549E-2,2.801947149E0,-3.387157542E-1,2.823329764E0
2.057395004E1,-1.606650043E-1,3.021493432E0,-1.150696957E-1,3.027949280E0
2.058397704E1,-3.090957331E-1,3.178432993E0,-1.147808433E-1,3.195489181E0
2.059400504E1,-6.323078508E-2,3.380607198E0,-2.689713353E-1,3.391879824E0
2.060403204E1,1.802855557E-1,3.556324799E0,-2.393300450E-1,3.568925305E0
2.061405904E1,-7.645082803E-2,3.604610814E0,-1.872243369E-1,3.610279324E0
2.062408704E1,-2.209687646E-1,3.742746021E0,-2.026633251E-1,3.754736661E0
2.063411404E1,-2.578081783E-1,3.785904905E0,-3.878370434E-1,3.814440795E0
2.064414204E1,-3.309013159E-1,3.824878643E0,-3.227323902E-1,3.852706648E0
2.065416904E1,1.157592469E-1,3.950571561E0,-3.252086860E-1,3.965624358E0
2.066419604E1,1.454648748E-1,4.016253042E0,-2.974829435E-1,4.029881465E0
2.067422404E1,-2.141993882E-1,4.051566131E0,-2.457994044E-1,4.064663189E0
2.068425104E1,-3.520377579E-1,4.111892440E0,-3.190901595E-1,4.139252173E0
2.069427904E1,-3.327048896E-1,4.024358452E0,-2.932711941E-1,4.048723439E0
2.070430604E1,1.012613863E-1,4.054600251E0,-2.060780990E-1,4.061096557E0
2.071433304E1,2.251679608E-1,3.988821122E0,-2.551257133E-1,4.003309091E0
2.072436104E1,-2.013573677E-1,3.896564923E0,-2.519331336E-1,3.909889166E0
2.073438804E1,-2.517063165E-1,3.714917368E0,-4.180338192E-1,3.746827911E0
2.074441604E1,-2.094411982E-1,3.571745661E0,-1.809999758E-1,3.582456374E0
2.075444304E1,-1.309760957E-1,3.516963390E0,-1.503751838E-1,3.522612514E0
2.076447104E1,-1.295631069E-2,3.385052544E0,-3.047785145E-1,3.398770150E0
2.077449804E1,1.839963997E-1,3.173964258E0,-2.908165330E-1,3.192566059E0
2.078452504E1,4.071594702E-3,2.901079966E0,-1.542267448E-1,2.905179416E0
2.079455304E1,-2.711294878E-1,2.693610522E0,-1.769045860E-1,2.712995407E0
2.080458004E1,-3.960128761E-1,2.495698937E0,-2.061506045E-1,2.535318018E0
2.081460804E1,-3.818708369E-1,2.292391395E0,-2.330086201E-1,2.335631962E0
2.082463504E1,-1.972355375E-1,2.226847470E0,-1.411243039E-1,2.240015085E0
2.083466204E1,2.920020559E-1,2.098776782E0,-1.823483437E-1,2.126823947E0
2.084469004E1,1.995803075E-1,1.746348430E0,-1.616018379E-1,1.765128973E0
2.085471704E1,-2.849135678E-1,1.402591207E0,-9.577973127E-2,1.434437727E0
2.086474504E1,-2.208760862E-1,1.208487986E0,-1.304923117E-2,1.228576306E0
2.087477204E1,9.594439206E-3,1.037782107E0,-2.193062550E-1,1.060744544E0
2.088479904E1,5.044686766E-1,6.282630028E-1,-4.754061145E-1,9.355287382E-1
2.089482704E1,-8.198232145E-2,2.375634550E-1,2.935857743E-1,3.864584105E-1
2.090485404E1,-3.469769197E-1,1.007028676E-1,-1.685044760E-1,3.986575081E-1
2.091488204E1,-2.764496135E-1,-1.791345313E-1,-1.761105341E-1,3.735351246E-1
2.092490904E1,3.007854327E-1,-4.617023606E-1,3.263331056E-3,5.510459106E-1
2.093493704E1,3.676988672E-1,-6.878338511E-1,5.353710651E-3,7.799657210E-1
2.094496404E1,-4.654676386E-1,-1.079945355E0,1.312717456E-1,1.183289637E0
2.095499104E1,-3.353863496E-1,-1.363968155E0,-6.988884509E-2,1.406334804E0
2.096501904E1,3.465733156E-1,-1.563233517E0,-1.054872787E-1,1.604661851E0
2.097504604E1,2.085776741E-1,-1.859380517E0,2.502204841E-1,1.887699882E0
2.098507404E1,-1.631156637E-1,-2.034567045E0,1.238586456E-1,2.044849810E0
2.099510104E1,7.992013640E-2,-2.237137400E0,-1.597190344E-1,2.244255142E0
